log_id,username,timestamp,label,label_orig,P_event
synthetic_cloudtrail.csv:8964,fe:AWSServiceRoleForEC2,2024-11-21 09:00:16+00:00,0,0,0.12843013
synthetic_cloudtrail.csv:8965,fe:AWSServiceRoleForEC2,2024-11-21 09:00:26+00:00,0,0,0.28852877
synthetic_cloudtrail.csv:8966,fe:AWSServiceRoleForEC2,2024-11-21 09:00:33+00:00,0,0,0.14532082
synthetic_cloudtrail.csv:8967,fe:AWSServiceRoleForEC2,2024-11-21 09:01:01+00:00,0,0,0.14153858
synthetic_cloudtrail.csv:8968,fe:AWSServiceRoleForEC2,2024-11-21 09:01:15+00:00,0,0,0.118321635
synthetic_cloudtrail.csv:8969,fe:AWSServiceRoleForEC2,2024-11-21 09:01:31+00:00,0,0,0.14261708
synthetic_cloudtrail.csv:8970,fe:AWSServiceRoleForEC2,2024-11-21 09:01:57+00:00,0,0,0.13364255
synthetic_cloudtrail.csv:8971,fe:AWSServiceRoleForEC2,2024-11-21 09:02:05+00:00,0,0,0.11509793
synthetic_cloudtrail.csv:9240,fe:AWSServiceRoleForEC2,2024-11-28 16:00:13+00:00,0,0,0.108097106
synthetic_cloudtrail.csv:9241,fe:AWSServiceRoleForEC2,2024-11-28 16:00:34+00:00,0,0,0.112932794
synthetic_cloudtrail.csv:9242,fe:AWSServiceRoleForEC2,2024-11-28 16:01:02+00:00,0,0,0.25712848
synthetic_cloudtrail.csv:9243,fe:AWSServiceRoleForEC2,2024-11-28 16:01:04+00:00,0,0,0.25074834
synthetic_cloudtrail.csv:9244,fe:AWSServiceRoleForEC2,2024-11-28 16:01:07+00:00,0,0,0.12362109
synthetic_cloudtrail.csv:9245,fe:AWSServiceRoleForEC2,2024-11-28 16:01:13+00:00,0,0,0.11405765
synthetic_cloudtrail.csv:9246,fe:AWSServiceRoleForEC2,2024-11-28 16:01:31+00:00,0,0,0.13445736
synthetic_cloudtrail.csv:9247,fe:AWSServiceRoleForEC2,2024-11-28 16:01:32+00:00,0,0,0.1157708
synthetic_cloudtrail.csv:9249,fe:AWSServiceRoleForEC2,2024-11-28 16:01:44+00:00,0,0,0.13625129
synthetic_cloudtrail.csv:733,fe:AutoScalingRole,2024-01-23 10:00:11+00:00,0,0,0.14944492
synthetic_cloudtrail.csv:734,fe:AutoScalingRole,2024-01-23 10:00:41+00:00,0,0,0.12705696
synthetic_cloudtrail.csv:735,fe:AutoScalingRole,2024-01-23 10:00:45+00:00,0,0,0.12675771
synthetic_cloudtrail.csv:736,fe:AutoScalingRole,2024-01-23 10:01:08+00:00,0,0,0.12862536
synthetic_cloudtrail.csv:737,fe:AutoScalingRole,2024-01-23 10:01:17+00:00,0,0,0.31915575
synthetic_cloudtrail.csv:738,fe:AutoScalingRole,2024-01-23 10:01:37+00:00,0,0,0.1331923
synthetic_cloudtrail.csv:739,fe:AutoScalingRole,2024-01-23 10:02:06+00:00,0,0,0.14719373
synthetic_cloudtrail.csv:740,fe:AutoScalingRole,2024-01-23 10:02:30+00:00,0,0,0.11791854
synthetic_cloudtrail.csv:741,fe:AutoScalingRole,2024-01-23 10:02:54+00:00,0,0,0.12209545
synthetic_cloudtrail.csv:742,fe:AutoScalingRole,2024-01-23 10:03:17+00:00,0,0,0.1439475
synthetic_cloudtrail.csv:743,fe:AutoScalingRole,2024-01-23 10:03:29+00:00,0,0,0.111534
synthetic_cloudtrail.csv:744,fe:AutoScalingRole,2024-01-23 10:03:57+00:00,0,0,0.11770356
synthetic_cloudtrail.csv:745,fe:AutoScalingRole,2024-01-23 10:04:24+00:00,0,0,0.113799535
synthetic_cloudtrail.csv:746,fe:AutoScalingRole,2024-01-23 10:04:29+00:00,0,0,0.26759663
synthetic_cloudtrail.csv:747,fe:AutoScalingRole,2024-01-23 10:04:42+00:00,0,0,0.119353436
synthetic_cloudtrail.csv:1962,fe:AutoScalingRole,2024-03-07 13:00:26+00:00,0,0,0.11645539
synthetic_cloudtrail.csv:1963,fe:AutoScalingRole,2024-03-07 13:00:27+00:00,0,0,0.28806242
synthetic_cloudtrail.csv:1964,fe:AutoScalingRole,2024-03-07 13:00:39+00:00,0,0,0.121124245
synthetic_cloudtrail.csv:1965,fe:AutoScalingRole,2024-03-07 13:00:45+00:00,0,0,0.26150903
synthetic_cloudtrail.csv:1966,fe:AutoScalingRole,2024-03-07 13:00:49+00:00,0,0,0.27154806
synthetic_cloudtrail.csv:1967,fe:AutoScalingRole,2024-03-07 13:00:54+00:00,0,0,0.12865302
synthetic_cloudtrail.csv:1968,fe:AutoScalingRole,2024-03-07 13:01:20+00:00,0,0,0.12108774
synthetic_cloudtrail.csv:1969,fe:AutoScalingRole,2024-03-07 13:01:43+00:00,0,0,0.11713554
synthetic_cloudtrail.csv:1970,fe:AutoScalingRole,2024-03-07 13:01:47+00:00,0,0,0.14130546
synthetic_cloudtrail.csv:1971,fe:AutoScalingRole,2024-03-07 13:02:08+00:00,0,0,0.11907507
synthetic_cloudtrail.csv:1972,fe:AutoScalingRole,2024-03-07 13:02:14+00:00,0,0,0.114805296
synthetic_cloudtrail.csv:3941,fe:AutoScalingRole,2024-05-18 14:00:17+00:00,0,0,0.10335507
synthetic_cloudtrail.csv:3942,fe:AutoScalingRole,2024-05-18 14:00:22+00:00,0,0,0.14028744
synthetic_cloudtrail.csv:3943,fe:AutoScalingRole,2024-05-18 14:00:35+00:00,0,0,0.3039575
synthetic_cloudtrail.csv:3944,fe:AutoScalingRole,2024-05-18 14:00:51+00:00,0,0,0.14209469
synthetic_cloudtrail.csv:3945,fe:AutoScalingRole,2024-05-18 14:01:02+00:00,0,0,0.114109084
synthetic_cloudtrail.csv:3946,fe:AutoScalingRole,2024-05-18 14:01:03+00:00,0,0,0.11472257
synthetic_cloudtrail.csv:4005,fe:AutoScalingRole,2024-05-20 11:00:02+00:00,0,0,0.121626884
synthetic_cloudtrail.csv:4006,fe:AutoScalingRole,2024-05-20 11:00:26+00:00,0,0,0.29324168
synthetic_cloudtrail.csv:4007,fe:AutoScalingRole,2024-05-20 11:00:33+00:00,0,0,0.14006948
synthetic_cloudtrail.csv:4008,fe:AutoScalingRole,2024-05-20 11:01:01+00:00,0,0,0.2550603
synthetic_cloudtrail.csv:4009,fe:AutoScalingRole,2024-05-20 11:01:27+00:00,0,0,0.14212233
synthetic_cloudtrail.csv:4010,fe:AutoScalingRole,2024-05-20 11:01:46+00:00,0,0,0.11915954
synthetic_cloudtrail.csv:4011,fe:AutoScalingRole,2024-05-20 11:01:50+00:00,0,0,0.12621042
synthetic_cloudtrail.csv:4012,fe:AutoScalingRole,2024-05-20 11:02:01+00:00,0,0,0.12438494
synthetic_cloudtrail.csv:4013,fe:AutoScalingRole,2024-05-20 11:02:23+00:00,0,0,0.13746801
synthetic_cloudtrail.csv:4014,fe:AutoScalingRole,2024-05-20 11:02:49+00:00,0,0,0.11290985
synthetic_cloudtrail.csv:4015,fe:AutoScalingRole,2024-05-20 11:02:50+00:00,0,0,0.1396169
synthetic_cloudtrail.csv:4016,fe:AutoScalingRole,2024-05-20 11:03:20+00:00,0,0,0.12691802
synthetic_cloudtrail.csv:4017,fe:AutoScalingRole,2024-05-20 11:03:33+00:00,0,0,0.10959373
synthetic_cloudtrail.csv:4018,fe:AutoScalingRole,2024-05-20 11:03:35+00:00,0,0,0.13161743
synthetic_cloudtrail.csv:4536,fe:AutoScalingRole,2024-06-06 07:00:16+00:00,0,0,0.30953425
synthetic_cloudtrail.csv:4537,fe:AutoScalingRole,2024-06-06 07:00:29+00:00,0,0,0.14130205
synthetic_cloudtrail.csv:4538,fe:AutoScalingRole,2024-06-06 07:00:33+00:00,0,0,0.12790717
synthetic_cloudtrail.csv:4539,fe:AutoScalingRole,2024-06-06 07:00:44+00:00,0,0,0.13204204
synthetic_cloudtrail.csv:4540,fe:AutoScalingRole,2024-06-06 07:00:55+00:00,0,0,0.14991571
synthetic_cloudtrail.csv:4541,fe:AutoScalingRole,2024-06-06 07:01:08+00:00,0,0,0.14418344
synthetic_cloudtrail.csv:4542,fe:AutoScalingRole,2024-06-06 07:01:27+00:00,0,0,0.11564251
synthetic_cloudtrail.csv:4543,fe:AutoScalingRole,2024-06-06 07:01:36+00:00,0,0,0.12435768
synthetic_cloudtrail.csv:4544,fe:AutoScalingRole,2024-06-06 07:01:58+00:00,0,0,0.14871372
synthetic_cloudtrail.csv:4545,fe:AutoScalingRole,2024-06-06 07:02:23+00:00,0,0,0.10979451
synthetic_cloudtrail.csv:4546,fe:AutoScalingRole,2024-06-06 07:02:47+00:00,0,0,0.11848689
synthetic_cloudtrail.csv:4547,fe:AutoScalingRole,2024-06-06 07:03:07+00:00,0,0,0.1151797
synthetic_cloudtrail.csv:4979,fe:AutoScalingRole,2024-06-22 16:00:27+00:00,0,0,0.11312801
synthetic_cloudtrail.csv:4980,fe:AutoScalingRole,2024-06-22 16:00:37+00:00,0,0,0.11649762
synthetic_cloudtrail.csv:4981,fe:AutoScalingRole,2024-06-22 16:01:01+00:00,0,0,0.12512177
synthetic_cloudtrail.csv:4982,fe:AutoScalingRole,2024-06-22 16:01:30+00:00,0,0,0.27164152
synthetic_cloudtrail.csv:4983,fe:AutoScalingRole,2024-06-22 16:01:59+00:00,0,0,0.11674351
synthetic_cloudtrail.csv:4984,fe:AutoScalingRole,2024-06-22 16:02:05+00:00,0,0,0.11734472
synthetic_cloudtrail.csv:4985,fe:AutoScalingRole,2024-06-22 16:02:09+00:00,0,0,0.118068814
synthetic_cloudtrail.csv:4986,fe:AutoScalingRole,2024-06-22 16:02:34+00:00,0,0,0.25086045
synthetic_cloudtrail.csv:4987,fe:AutoScalingRole,2024-06-22 16:03:02+00:00,0,0,0.118093826
synthetic_cloudtrail.csv:4988,fe:AutoScalingRole,2024-06-22 16:03:26+00:00,0,0,0.12018759
synthetic_cloudtrail.csv:4989,fe:AutoScalingRole,2024-06-22 16:03:34+00:00,0,0,0.1185559
synthetic_cloudtrail.csv:4990,fe:AutoScalingRole,2024-06-22 16:04:00+00:00,0,0,0.11253401
synthetic_cloudtrail.csv:4991,fe:AutoScalingRole,2024-06-22 16:04:30+00:00,0,0,0.119391106
synthetic_cloudtrail.csv:4992,fe:AutoScalingRole,2024-06-22 16:04:56+00:00,0,0,0.23277052
synthetic_cloudtrail.csv:7029,fe:AutoScalingRole,2024-09-10 14:00:08+00:00,0,0,0.102088094
synthetic_cloudtrail.csv:7030,fe:AutoScalingRole,2024-09-10 14:00:13+00:00,0,0,0.30491796
synthetic_cloudtrail.csv:7031,fe:AutoScalingRole,2024-09-10 14:00:41+00:00,0,0,0.11672411
synthetic_cloudtrail.csv:7032,fe:AutoScalingRole,2024-09-10 14:01:11+00:00,0,0,0.15502024
synthetic_cloudtrail.csv:7033,fe:AutoScalingRole,2024-09-10 14:01:30+00:00,0,0,0.24446964
synthetic_cloudtrail.csv:7034,fe:AutoScalingRole,2024-09-10 14:01:54+00:00,0,0,0.11962957
synthetic_cloudtrail.csv:7035,fe:AutoScalingRole,2024-09-10 14:02:22+00:00,0,0,0.1382959
synthetic_cloudtrail.csv:7036,fe:AutoScalingRole,2024-09-10 14:02:37+00:00,0,0,0.13777702
synthetic_cloudtrail.csv:7037,fe:AutoScalingRole,2024-09-10 14:02:48+00:00,0,0,0.13043953
synthetic_cloudtrail.csv:7038,fe:AutoScalingRole,2024-09-10 14:03:16+00:00,0,0,0.106753446
synthetic_cloudtrail.csv:7039,fe:AutoScalingRole,2024-09-10 14:03:19+00:00,0,0,0.1158302
synthetic_cloudtrail.csv:7040,fe:AutoScalingRole,2024-09-10 14:03:23+00:00,0,0,0.11639058
synthetic_cloudtrail.csv:7229,fe:AutoScalingRole,2024-09-16 13:00:25+00:00,0,0,0.1219532
synthetic_cloudtrail.csv:7230,fe:AutoScalingRole,2024-09-16 13:00:34+00:00,0,0,0.11650979
synthetic_cloudtrail.csv:7231,fe:AutoScalingRole,2024-09-16 13:00:36+00:00,0,0,0.26694804
synthetic_cloudtrail.csv:7232,fe:AutoScalingRole,2024-09-16 13:00:52+00:00,0,0,0.11572403
